id,temp,x,y,z
0,1000.2450889104,0,0.00478,0
0.089268292682927,1060.9152906519,0,0.094048292682927,0
0.17853658536585,1117.2669016388,0,0.18331658536585,0
0.26780487804878,1170.8991549963,0,0.27258487804878,0
0.35707317073171,1261.339160397,0,0.36185317073171,0
0.44634146341463,1276.6810730664,0,0.45112146341463,0
0.53560975609756,1284.0398045329,0,0.54038975609756,0
0.62487804878049,1291.364442873,0,0.62965804878049,0
0.71414634146341,1298.4754396925,0,0.71892634146341,0
0.80341463414634,1296.7735956546,0,0.80819463414634,0
0.89268292682927,1292.9805976359,0,0.89746292682927,0
0.9819512195122,1288.8787683651,0,0.9867312195122,0
1.0712195121951,1284.7320006224,0,1.0759995121951,0
1.160487804878,1281.648378469,0,1.165267804878,0
1.249756097561,1279.2624316309,0,1.254536097561,0
1.3390243902439,1276.7486556805,0,1.3438043902439,0
1.4282926829268,1274.3462700843,0,1.4330726829268,0
1.5175609756098,1272.8982434475,0,1.5223409756098,0
1.6068292682927,1272.4348431174,0,1.6116092682927,0
1.6960975609756,1271.9053942601,0,1.7008775609756,0
1.7853658536585,1271.2565062284,0,1.7901458536585,0
1.8746341463415,1271.2327178904,0,1.8794141463415,0
1.9639024390244,1271.6819387891,0,1.9686824390244,0
2.0531707317073,1272.2588800231,0,2.0579507317073,0
2.1424390243902,1272.7122865735,0,2.1472190243902,0
2.2317073170732,1274.2138083542,0,2.2364873170732,0
2.3209756097561,1276.7780699656,0,2.3257556097561,0
2.410243902439,1279.3680036803,0,2.415023902439,0
2.499512195122,1281.9421357774,0,2.504292195122,0
2.5887804878049,1284.7802238743,0,2.5935604878049,0
2.6780487804878,1288.0313691521,0,2.6828287804878,0
2.7673170731707,1291.1891254521,0,2.7720970731707,0
2.8565853658537,1294.3205480034,0,2.8613653658537,0
2.9458536585366,1293.9154832144,0,2.9506336585366,0
3.0351219512195,1282.3223585133,0,3.0399019512195,0
3.1243902439024,1270.6675511723,0,3.1291702439024,0
3.2136585365854,1258.8926401558,0,3.2184385365854,0
3.3029268292683,1234.8525016603,0,3.3077068292683,0
3.3921951219512,1152.2264779346,0,3.3969751219512,0
3.4814634146341,1093.9156323835,0,3.4862434146341,0
3.5707317073171,1031.6006129382,0,3.5755117073171,0
3.66,961.16354549364,0,3.66478,0
