id,temp,x,y,z
0,546.055351507,0,0.00478,0
0.089268292682927,545.85414895799,0,0.094048292682927,0
0.17853658536585,545.8541309802,0,0.18331658536585,0
0.26780487804878,545.85413098349,0,0.27258487804878,0
0.35707317073171,545.85413098443,0,0.36185317073171,0
0.44634146341463,545.85413098354,0,0.45112146341463,0
0.53560975609756,545.85413098353,0,0.54038975609756,0
0.62487804878049,545.8541309844,0,0.62965804878049,0
0.71414634146341,545.85413098404,0,0.71892634146341,0
0.80341463414634,545.85413098369,0,0.80819463414634,0
0.89268292682927,545.85413098505,0,0.89746292682927,0
0.9819512195122,545.85413098267,0,0.9867312195122,0
1.0712195121951,545.85413098293,0,1.0759995121951,0
1.160487804878,545.85413098456,0,1.165267804878,0
1.249756097561,545.85413098475,0,1.254536097561,0
1.3390243902439,545.85413098409,0,1.3438043902439,0
1.4282926829268,545.85413098366,0,1.4330726829268,0
1.5175609756098,545.85413098563,0,1.5223409756098,0
1.6068292682927,545.85413098612,0,1.6116092682927,0
1.6960975609756,545.85413098553,0,1.7008775609756,0
1.7853658536585,545.8541309846,0,1.7901458536585,0
1.8746341463415,545.85413098716,0,1.8794141463415,0
1.9639024390244,545.85413098529,0,1.9686824390244,0
2.0531707317073,545.85413098659,0,2.0579507317073,0
2.1424390243902,545.85413098803,0,2.1472190243902,0
2.2317073170732,545.85413098515,0,2.2364873170732,0
2.3209756097561,545.85413098349,0,2.3257556097561,0
2.410243902439,545.85413098296,0,2.415023902439,0
2.499512195122,545.85413098642,0,2.504292195122,0
2.5887804878049,545.85413098895,0,2.5935604878049,0
2.6780487804878,545.85413098396,0,2.6828287804878,0
2.7673170731707,545.85413098375,0,2.7720970731707,0
2.8565853658537,545.85413098331,0,2.8613653658537,0
2.9458536585366,545.85413098475,0,2.9506336585366,0
3.0351219512195,545.85413098454,0,3.0399019512195,0
3.1243902439024,545.85413098489,0,3.1291702439024,0
3.2136585365854,545.85413098115,0,3.2184385365854,0
3.3029268292683,545.85413098182,0,3.3077068292683,0
3.3921951219512,545.8541309833,0,3.3969751219512,0
3.4814634146341,545.85413097781,0,3.4862434146341,0
3.5707317073171,545.85413381772,0,3.5755117073171,0
3.66,546.07070546433,0,3.66478,0
