id,temp,x,y,z
0,568.22930285065,0,0.00478,0
0.089268292682927,571.65916344657,0,0.094048292682927,0
0.17853658536585,575.29813423811,0,0.18331658536585,0
0.26780487804878,578.94869884627,0,0.27258487804878,0
0.35707317073171,582.60875352913,0,0.36185317073171,0
0.44634146341463,584.71220855378,0,0.45112146341463,0
0.53560975609756,586.65643520374,0,0.54038975609756,0
0.62487804878049,588.60512556003,0,0.62965804878049,0
0.71414634146341,590.55530107711,0,0.71892634146341,0
0.80341463414634,591.72081273035,0,0.80819463414634,0
0.89268292682927,592.70137486946,0,0.89746292682927,0
0.9819512195122,593.68373227374,0,0.9867312195122,0
1.0712195121951,594.66770518279,0,1.0759995121951,0
1.160487804878,595.31513165878,0,1.165267804878,0
1.249756097561,595.82954604231,0,1.254536097561,0
1.3390243902439,596.34484172138,0,1.3438043902439,0
1.4282926829268,596.86090348791,0,1.4330726829268,0
1.5175609756098,597.21379150409,0,1.5223409756098,0
1.6068292682927,597.46745212827,0,1.6116092682927,0
1.6960975609756,597.72141862844,0,1.7008775609756,0
1.7853658536585,597.97562894961,0,1.7901458536585,0
1.8746341463415,598.09204584354,0,1.8794141463415,0
1.9639024390244,598.08452844833,0,1.9686824390244,0
2.0531707317073,598.07688718435,0,2.0579507317073,0
2.1424390243902,598.06895483914,0,2.1472190243902,0
2.2317073170732,597.93678129818,0,2.2364873170732,0
2.3209756097561,597.64113834225,0,2.3257556097561,0
2.410243902439,597.34492483823,0,2.415023902439,0
2.499512195122,597.04802247226,0,2.504292195122,0
2.5887804878049,596.5630277575,0,2.5935604878049,0
2.6780487804878,595.70974224575,0,2.6828287804878,0
2.7673170731707,594.85518351006,0,2.7720970731707,0
2.8565853658537,593.99913806918,0,2.8613653658537,0
2.9458536585366,592.86881637216,0,2.9506336585366,0
3.0351219512195,590.89598788404,0,3.0399019512195,0
3.1243902439024,588.91974250439,0,3.1291702439024,0
3.2136585365854,586.94073900978,0,3.2184385365854,0
3.3029268292683,584.69978489512,0,3.3077068292683,0
3.3921951219512,580.97667055163,0,3.3969751219512,0
3.4814634146341,577.24924941886,0,3.4862434146341,0
3.5707317073171,573.51651488853,0,3.5755117073171,0
3.66,569.93065002772,0,3.66478,0
