id,temp,x,y,z
0,849.62152977872,0,0.00478,0
0.089268292682927,925.63711570067,0,0.094048292682927,0
0.17853658536585,1002.9439361226,0,0.18331658536585,0
0.26780487804878,1079.6193100224,0,0.27258487804878,0
0.35707317073171,1153.2017896178,0,0.36185317073171,0
0.44634146341463,1186.5273693801,0,0.45112146341463,0
0.53560975609756,1218.1239686016,0,0.54038975609756,0
0.62487804878049,1249.1278646647,0,0.62965804878049,0
0.71414634146341,1281.1638068159,0,0.71892634146341,0
0.80341463414634,1300.1957581794,0,0.80819463414634,0
0.89268292682927,1316.4370595007,0,0.89746292682927,0
0.9819512195122,1332.2782357453,0,0.9867312195122,0
1.0712195121951,1348.0501691072,0,1.0759995121951,0
1.160487804878,1357.9460368975,0,1.165267804878,0
1.249756097561,1365.9192608154,0,1.254536097561,0
1.3390243902439,1373.8439130284,0,1.3438043902439,0
1.4282926829268,1381.89801621,0,1.4330726829268,0
1.5175609756098,1387.5731326037,0,1.5223409756098,0
1.6068292682927,1391.9017430487,0,1.6116092682927,0
1.6960975609756,1396.2553286117,0,1.7008775609756,0
1.7853658536585,1400.5797065441,0,1.7901458536585,0
1.8746341463415,1402.9200667039,0,1.8794141463415,0
1.9639024390244,1403.4714052756,0,1.9686824390244,0
2.0531707317073,1404.3744239582,0,2.0579507317073,0
2.1424390243902,1406.4521585812,0,2.1472190243902,0
2.2317073170732,1406.4171790641,0,2.2364873170732,0
2.3209756097561,1403.4403459413,0,2.3257556097561,0
2.410243902439,1400.4942371071,0,2.415023902439,0
2.499512195122,1397.5052174229,0,2.504292195122,0
2.5887804878049,1390.5407728637,0,2.5935604878049,0
2.6780487804878,1376.4121250834,0,2.6828287804878,0
2.7673170731707,1365.6153442172,0,2.7720970731707,0
2.8565853658537,1355.4246192137,0,2.8613653658537,0
2.9458536585366,1340.7946902335,0,2.9506336585366,0
3.0351219512195,1310.1557878614,0,3.0399019512195,0
3.1243902439024,1279.5629978374,0,3.1291702439024,0
3.2136585365854,1248.5621072611,0,3.2184385365854,0
3.3029268292683,1212.1334046826,0,3.3077068292683,0
3.3921951219512,1132.6430043698,0,3.3969751219512,0
3.4814634146341,1050.7562346714,0,3.4862434146341,0
3.5707317073171,967.03227578577,0,3.5755117073171,0
3.66,884.23665495366,0,3.66478,0
