id,temp,x,y,z
0,712.72103850286,0,0.00478,0
0.089268292682927,765.70037780347,0,0.094048292682927,0
0.17853658536585,821.58513675076,0,0.18331658536585,0
0.26780487804878,878.30812267597,0,0.27258487804878,0
0.35707317073171,936.29082318348,0,0.36185317073171,0
0.44634146341463,969.29128905918,0,0.45112146341463,0
0.53560975609756,1000.3768823335,0,0.54038975609756,0
0.62487804878049,1031.7466002799,0,0.62965804878049,0
0.71414634146341,1063.810157478,0,0.71892634146341,0
0.80341463414634,1082.6603805074,0,0.80819463414634,0
0.89268292682927,1098.5968848762,0,0.89746292682927,0
0.9819512195122,1114.7197546156,0,0.9867312195122,0
1.0712195121951,1131.0506664929,0,1.0759995121951,0
1.160487804878,1141.6478467123,0,1.165267804878,0
1.249756097561,1150.0714458782,0,1.254536097561,0
1.3390243902439,1158.5346322163,0,1.3438043902439,0
1.4282926829268,1167.1391596783,0,1.4330726829268,0
1.5175609756098,1172.9127906421,0,1.5223409756098,0
1.6068292682927,1177.0069249976,0,1.6116092682927,0
1.6960975609756,1181.1727740924,0,1.7008775609756,0
1.7853658536585,1185.3873888778,0,1.7901458536585,0
1.8746341463415,1187.2372135593,0,1.8794141463415,0
1.9639024390244,1186.9781983386,0,1.9686824390244,0
2.0531707317073,1186.7464673283,0,2.0579507317073,0
2.1424390243902,1186.5898103848,0,2.1472190243902,0
2.2317073170732,1184.2912329725,0,2.2364873170732,0
2.3209756097561,1179.1596452859,0,2.3257556097561,0
2.410243902439,1174.1335911251,0,2.415023902439,0
2.499512195122,1169.1334333272,0,2.504292195122,0
2.5887804878049,1160.9843822671,0,2.5935604878049,0
2.6780487804878,1146.5365271523,0,2.6828287804878,0
2.7673170731707,1132.2314779728,0,2.7720970731707,0
2.8565853658537,1118.1066253193,0,2.8613653658537,0
2.9458536585366,1099.4939832385,0,2.9506336585366,0
3.0351219512195,1066.61314278,0,3.0399019512195,0
3.1243902439024,1034.4095524008,0,3.1291702439024,0
3.2136585365854,1002.4024346482,0,3.2184385365854,0
3.3029268292683,966.78049735432,0,3.3077068292683,0
3.3921951219512,907.40158021163,0,3.3969751219512,0
3.4814634146341,849.09621687923,0,3.4862434146341,0
3.5707317073171,791.41821991467,0,3.5755117073171,0
3.66,739.84045784337,0,3.66478,0
