0.235,0.1706,0.1792,0.2440,0.2872,0.4568,0.5076,0.5371,0.5535,0.5542,0.5335,0.5684,0.5838,0.5953,0.6091,0.6256,0.6387,0.6221,0.6735,0.7081,0.7394,0.7737,0.8110,0.8423,0.8291,0.9056,0.9597,1.0012,1.0139,1.0751,1.1309,1.1693,1.1467,1.2508,1.3194,1.3676,1.3762,1.4507,1.5118,1.5469,1.5015,1.6255,1.6929,1.7281,1.7132,1.7779,1.8002,1.7652,1.6282,1.6737,1.5792,1.0313,0.8919,0.7213
0.240,0.1743,0.1831,0.2493,0.2933,0.4665,0.5181,0.5480,0.5644,0.5647,0.5435,0.5786,0.5938,0.6049,0.6183,0.6343,0.6469,0.6296,0.6809,0.7151,0.7458,0.7794,0.8160,0.8466,0.8326,0.9087,0.9622,1.0028,1.0148,1.0754,1.1303,1.1678,1.1445,1.2478,1.3153,1.3625,1.3705,1.4441,1.5042,1.5383,1.4927,1.6155,1.6819,1.7164,1.7013,1.7652,1.7871,1.7521,1.6161,1.6612,1.5675,1.0238,0.8856,0.7165
0.245,0.1774,0.1863,0.2536,0.2984,0.4744,0.5267,0.5569,0.5732,0.5733,0.5516,0.5870,0.6019,0.6128,0.6258,0.6415,0.6536,0.6356,0.6870,0.7208,0.7510,0.7841,0.8201,0.8501,0.8355,0.9113,0.9642,1.0041,1.0156,1.0757,1.1298,1.1665,1.1428,1.2453,1.3121,1.3584,1.3659,1.4387,1.4979,1.5313,1.4856,1.6074,1.6729,1.7068,1.6915,1.7548,1.7763,1.7413,1.6061,1.6509,1.5578,1.0175,0.8803,0.7124
0.250,0.1798,0.1889,0.2571,0.3024,0.4807,0.5336,0.5639,0.5803,0.5802,0.5581,0.5937,0.6085,0.6191,0.6318,0.6472,0.6590,0.6405,0.6919,0.7254,0.7552,0.7879,0.8235,0.8530,0.8379,0.9134,0.9658,1.0053,1.0163,1.0760,1.1295,1.1656,1.1415,1.2435,1.3095,1.3552,1.3622,1.4345,1.4930,1.5258,1.4799,1.6008,1.6657,1.6991,1.6836,1.7464,1.7675,1.7326,1.5980,1.6425,1.5499,1.0124,0.8759,0.7089
0.255,0.1817,0.1909,0.2598,0.3056,0.4856,0.5389,0.5694,0.5858,0.5855,0.5631,0.5988,0.6135,0.6239,0.6365,0.6517,0.6632,0.6443,0.6957,0.7289,0.7585,0.7909,0.8262,0.8553,0.8398,0.9152,0.9672,1.0063,1.0170,1.0763,1.1294,1.1651,1.1406,1.2421,1.3076,1.3529,1.3595,1.4313,1.4892,1.5215,1.4755,1.5958,1.6601,1.6930,1.6774,1.7398,1.7606,1.7256,1.5915,1.6357,1.5435,1.0082,0.8723,0.7061
0.260,0.1831,0.1924,0.2618,0.3079,0.4894,0.5430,0.5736,0.5900,0.5896,0.5669,0.6028,0.6174,0.6276,0.6401,0.6551,0.6663,0.6472,0.6986,0.7317,0.7610,0.7933,0.8283,0.8571,0.8414,0.9166,0.9684,1.0071,1.0176,1.0767,1.1295,1.1648,1.1401,1.2412,1.3063,1.3511,1.3575,1.4289,1.4864,1.5183,1.4721,1.5919,1.6558,1.6883,1.6726,1.7346,1.7552,1.7201,1.5864,1.6303,1.5384,1.0048,0.8693,0.7038
0.265,0.1842,0.1935,0.2633,0.3097,0.4922,0.5461,0.5768,0.5931,0.5927,0.5698,0.6058,0.6203,0.6305,0.6428,0.6577,0.6688,0.6495,0.7009,0.7339,0.7631,0.7951,0.8300,0.8586,0.8427,0.9179,0.9694,1.0079,1.0182,1.0772,1.1296,1.1647,1.1397,1.2407,1.3054,1.3499,1.3561,1.4272,1.4843,1.5159,1.4696,1.5889,1.6524,1.6846,1.6688,1.7305,1.7508,1.7157,1.5823,1.6260,1.5342,1.0020,0.8669,0.7019
0.270,0.1850,0.1944,0.2645,0.3111,0.4944,0.5485,0.5793,0.5956,0.5951,0.5721,0.6081,0.6226,0.6327,0.6449,0.6597,0.6708,0.6512,0.7027,0.7356,0.7647,0.7967,0.8314,0.8599,0.8438,0.9189,0.9704,1.0087,1.0188,1.0776,1.1299,1.1647,1.1396,1.2403,1.3048,1.3490,1.3550,1.4259,1.4827,1.5140,1.4676,1.5866,1.6497,1.6817,1.6657,1.7271,1.7473,1.7121,1.5789,1.6224,1.5307,0.9996,0.8649,0.7002
0.275,0.1857,0.1951,0.2655,0.3123,0.4963,0.5505,0.5814,0.5977,0.5971,0.5740,0.6101,0.6245,0.6346,0.6467,0.6615,0.6724,0.6528,0.7043,0.7372,0.7662,0.7980,0.8327,0.8610,0.8448,0.9199,0.9712,1.0094,1.0194,1.0781,1.1302,1.1648,1.1396,1.2401,1.3044,1.3483,1.3542,1.4248,1.4813,1.5124,1.4659,1.5845,1.6474,1.6791,1.6631,1.7242,1.7441,1.7089,1.5759,1.6192,1.5276,0.9975,0.8631,0.6988
0.280,0.1864,0.1958,0.2665,0.3134,0.4981,0.5524,0.5834,0.5997,0.5990,0.5758,0.6119,0.6263,0.6363,0.6484,0.6631,0.6740,0.6542,0.7058,0.7386,0.7675,0.7993,0.8339,0.8621,0.8458,0.9208,0.9720,1.0101,1.0200,1.0786,1.1305,1.1649,1.1396,1.2400,1.3040,1.3477,1.3534,1.4238,1.4801,1.5109,1.4644,1.5827,1.6452,1.6767,1.6605,1.7214,1.7411,1.7058,1.5730,1.6162,1.5246,0.9955,0.8613,0.6973
0.285,0.1870,0.1965,0.2674,0.3145,0.4999,0.5544,0.5854,0.6017,0.6010,0.5776,0.6138,0.6282,0.6381,0.6501,0.6648,0.6756,0.6557,0.7072,0.7400,0.7689,0.8006,0.8351,0.8632,0.8468,0.9218,0.9729,1.0108,1.0206,1.0790,1.1308,1.1651,1.1396,1.2398,1.3036,1.3471,1.3527,1.4228,1.4789,1.5094,1.4628,1.5807,1.6430,1.6742,1.6580,1.7186,1.7381,1.7027,1.5701,1.6131,1.5216,0.9934,0.8595,0.6959
0.290,0.1877,0.1972,0.2684,0.3157,0.5018,0.5565,0.5875,0.6038,0.6030,0.5796,0.6158,0.6301,0.6400,0.6520,0.6665,0.6772,0.6572,0.7088,0.7415,0.7703,0.8019,0.8363,0.8644,0.8478,0.9227,0.9737,1.0115,1.0212,1.0795,1.1311,1.1652,1.1396,1.2396,1.3032,1.3464,1.3518,1.4218,1.4775,1.5078,1.4611,1.5787,1.6407,1.6716,1.6553,1.7156,1.7350,1.6995,1.5670,1.6098,1.5185,0.9913,0.8577,0.6945
0.295,0.1885,0.1981,0.2696,0.3171,0.5038,0.5587,0.5899,0.6061,0.6053,0.5817,0.6180,0.6323,0.6420,0.6539,0.6684,0.6790,0.6589,0.7105,0.7431,0.7718,0.8033,0.8376,0.8655,0.8488,0.9237,0.9746,1.0122,1.0217,1.0799,1.1314,1.1652,1.1395,1.2393,1.3026,1.3457,1.3509,1.4206,1.4761,1.5061,1.4593,1.5765,1.6382,1.6689,1.6524,1.7125,1.7316,1.6961,1.5638,1.6064,1.5152,0.9891,0.8558,0.6929
0.300,0.1894,0.1990,0.2708,0.3185,0.5061,0.5612,0.5924,0.6086,0.6077,0.5840,0.6203,0.6345,0.6442,0.6560,0.6704,0.6809,0.6606,0.7122,0.7448,0.7734,0.8048,0.8390,0.8667,0.8499,0.9247,0.9754,1.0129,1.0223,1.0804,1.1316,1.1652,1.1393,1.2389,1.3020,1.3448,1.3498,1.4193,1.4745,1.5042,1.4573,1.5742,1.6356,1.6660,1.6494,1.7092,1.7281,1.6924,1.5604,1.6029,1.5118,0.9868,0.8538,0.6915
0.305,0.1903,0.1999,0.2720,0.3200,0.5084,0.5637,0.5950,0.6113,0.6103,0.5864,0.6228,0.6370,0.6465,0.6583,0.6725,0.6829,0.6625,0.7141,0.7466,0.7750,0.8063,0.8404,0.8680,0.8509,0.9257,0.9763,1.0136,1.0228,1.0808,1.1318,1.1652,1.1392,1.2385,1.3014,1.3439,1.3487,1.4179,1.4728,1.5023,1.4553,1.5718,1.6328,1.6629,1.6462,1.7057,1.7244,1.6887,1.5569,1.5991,1.5082,0.9844,0.8517,0.6898
0.310,0.1912,0.2009,0.2734,0.3215,0.5109,0.5664,0.5978,0.6140,0.6130,0.5889,0.6254,0.6395,0.6490,0.6606,0.6748,0.6850,0.6644,0.7160,0.7484,0.7767,0.8079,0.8418,0.8693,0.8520,0.9267,0.9772,1.0143,1.0234,1.0812,1.1320,1.1651,1.1389,1.2381,1.3007,1.3429,1.3475,1.4165,1.4710,1.5002,1.4531,1.5692,1.6299,1.6597,1.6429,1.7022,1.7206,1.6848,1.5533,1.5953,1.5045,0.9820,0.8497,0.6883
0.315,0.1922,0.2019,0.2748,0.3232,0.5135,0.5692,0.6007,0.6169,0.6157,0.5915,0.6281,0.6421,0.6515,0.6630,0.6770,0.6872,0.6663,0.7180,0.7503,0.7785,0.8095,0.8433,0.8705,0.8531,0.9278,0.9780,1.0150,1.0239,1.0815,1.1321,1.1651,1.1387,1.2376,1.2999,1.3418,1.3463,1.4150,1.4692,1.4981,1.4509,1.5667,1.6270,1.6565,1.6396,1.6985,1.7167,1.6809,1.5496,1.5914,1.5008,0.9795,0.8475,0.6866
0.320,0.1932,0.2030,0.2762,0.3248,0.5161,0.5721,0.6036,0.6198,0.6186,0.5942,0.6308,0.6447,0.6540,0.6654,0.6793,0.6893,0.6683,0.7200,0.7521,0.7802,0.8111,0.8447,0.8718,0.8543,0.9288,0.9789,1.0156,1.0244,1.0819,1.1322,1.1650,1.1384,1.2371,1.2991,1.3408,1.3451,1.4135,1.4674,1.4960,1.4487,1.5640,1.6240,1.6532,1.6362,1.6948,1.7128,1.6769,1.5458,1.5875,1.4970,0.9770,0.8454,0.6850
0.325,0.1942,0.2040,0.2776,0.3265,0.5187,0.5750,0.6066,0.6228,0.6214,0.5969,0.6336,0.6474,0.6566,0.6679,0.6817,0.6915,0.6703,0.7220,0.7540,0.7820,0.8128,0.8462,0.8731,0.8554,0.9298,0.9798,1.0163,1.0249,1.0822,1.1324,1.1648,1.1381,1.2366,1.2983,1.3397,1.3438,1.4119,1.4655,1.4938,1.4464,1.5614,1.6210,1.6499,1.6328,1.6911,1.7089,1.6728,1.5420,1.5835,1.4932,0.9744,0.8432,0.6833
0.330,0.1952,0.2051,0.2791,0.3282,0.5214,0.5778,0.6095,0.6257,0.6243,0.5996,0.6363,0.6501,0.6592,0.6703,0.6840,0.6937,0.6723,0.7240,0.7559,0.7837,0.8144,0.8476,0.8744,0.8564,0.9309,0.9806,1.0169,1.0254,1.0826,1.1325,1.1647,1.1378,1.2361,1.2975,1.3386,1.3425,1.4104,1.4636,1.4917,1.4442,1.5587,1.6180,1.6467,1.6293,1.6874,1.7049,1.6688,1.5383,1.5795,1.4894,0.9719,0.8410,0.6816
0.335,0.1962,0.2062,0.2805,0.3299,0.5240,0.5807,0.6125,0.6287,0.6272,0.6023,0.6391,0.6528,0.6618,0.6728,0.6863,0.6959,0.6743,0.7259,0.7578,0.7855,0.8159,0.8491,0.8756,0.8575,0.9318,0.9814,1.0176,1.0259,1.0829,1.1326,1.1646,1.1375,1.2356,1.2967,1.3375,1.3413,1.4088,1.4618,1.4895,1.4419,1.5561,1.6150,1.6434,1.6260,1.6837,1.7010,1.6648,1.5345,1.5756,1.4856,0.9694,0.8389,0.6800
0.340,0.1972,0.2072,0.2820,0.3316,0.5267,0.5836,0.6155,0.6316,0.6300,0.6050,0.6419,0.6555,0.6643,0.6752,0.6887,0.6981,0.6762,0.7279,0.7597,0.7872,0.8175,0.8505,0.8769,0.8586,0.9328,0.9823,1.0182,1.0264,1.0832,1.1327,1.1644,1.1372,1.2350,1.2959,1.3364,1.3400,1.4073,1.4599,1.4874,1.4397,1.5535,1.6121,1.6402,1.6226,1.6801,1.6971,1.6609,1.5308,1.5717,1.4818,0.9669,0.8367,0.6783
0.345,0.1982,0.2083,0.2834,0.3332,0.5293,0.5865,0.6184,0.6346,0.6329,0.6076,0.6446,0.6582,0.6669,0.6776,0.6910,0.7002,0.6782,0.7299,0.7615,0.7889,0.8191,0.8519,0.8781,0.8596,0.9338,0.9831,1.0188,1.0268,1.0835,1.1327,1.1643,1.1369,1.2345,1.2951,1.3354,1.3387,1.4058,1.4581,1.4853,1.4375,1.5509,1.6091,1.6369,1.6193,1.6765,1.6933,1.6570,1.5271,1.5678,1.4781,0.9644,0.8346,0.6768
0.350,0.1992,0.2093,0.2848,0.3349,0.5319,0.5893,0.6214,0.6375,0.6357,0.6103,0.6473,0.6608,0.6694,0.6801,0.6932,0.7023,0.6801,0.7318,0.7633,0.7906,0.8206,0.8532,0.8793,0.8606,0.9347,0.9838,1.0194,1.0272,1.0838,1.1328,1.1641,1.1366,1.2340,1.2943,1.3343,1.3375,1.4043,1.4563,1.4832,1.4353,1.5483,1.6063,1.6338,1.6160,1.6729,1.6895,1.6531,1.5235,1.5640,1.4744,0.9620,0.8325,0.6751
0.355,0.2002,0.2104,0.2862,0.3365,0.5345,0.5921,0.6242,0.6404,0.6385,0.6129,0.6500,0.6634,0.6719,0.6824,0.6955,0.7044,0.6820,0.7337,0.7651,0.7922,0.8221,0.8546,0.8805,0.8616,0.9357,0.9846,1.0200,1.0277,1.0841,1.1329,1.1640,1.1363,1.2334,1.2935,1.3332,1.3363,1.4028,1.4545,1.4811,1.4332,1.5458,1.6034,1.6307,1.6128,1.6694,1.6858,1.6493,1.5199,1.5602,1.4708,0.9596,0.8304,0.6735
0.360,0.2012,0.2114,0.2876,0.3382,0.5371,0.5949,0.6271,0.6432,0.6412,0.6155,0.6527,0.6660,0.6744,0.6848,0.6977,0.7065,0.6839,0.7356,0.7668,0.7938,0.8236,0.8559,0.8816,0.8626,0.9366,0.9853,1.0205,1.0281,1.0843,1.1329,1.1638,1.1360,1.2329,1.2927,1.3322,1.3351,1.4013,1.4528,1.4791,1.4311,1.5433,1.6006,1.6276,1.6096,1.6659,1.6821,1.6455,1.5164,1.5565,1.4672,0.9572,0.8284,0.6720
0.365,0.2022,0.2124,0.2890,0.3398,0.5396,0.5976,0.6299,0.6460,0.6440,0.6181,0.6553,0.6686,0.6768,0.6871,0.6999,0.7085,0.6857,0.7374,0.7686,0.7954,0.8250,0.8572,0.8827,0.8636,0.9374,0.9861,1.0211,1.0285,1.0846,1.1330,1.1636,1.1357,1.2324,1.2920,1.3312,1.3339,1.3999,1.4510,1.4771,1.4290,1.5409,1.5978,1.6246,1.6064,1.6625,1.6784,1.6418,1.5129,1.5528,1.4636,0.9548,0.8263,0.6704
0.370,0.2031,0.2134,0.2903,0.3414,0.5421,0.6003,0.6327,0.6488,0.6467,0.6206,0.6579,0.6711,0.6792,0.6894,0.7021,0.7105,0.6876,0.7392,0.7703,0.7970,0.8264,0.8585,0.8838,0.8645,0.9383,0.9868,1.0216,1.0288,1.0848,1.1330,1.1634,1.1354,1.2318,1.2912,1.3301,1.3327,1.3985,1.4493,1.4751,1.4269,1.5385,1.5951,1.6216,1.6034,1.6591,1.6749,1.6382,1.5095,1.5492,1.4601,0.9525,0.8243,0.6689
0.375,0.2041,0.2144,0.2917,0.3429,0.5446,0.6030,0.6355,0.6516,0.6494,0.6231,0.6605,0.6736,0.6816,0.6917,0.7042,0.7125,0.6894,0.7410,0.7720,0.7985,0.8278,0.8597,0.8849,0.8654,0.9391,0.9874,1.0221,1.0292,1.0850,1.1330,1.1633,1.1350,1.2313,1.2904,1.3291,1.3315,1.3971,1.4476,1.4732,1.4249,1.5361,1.5924,1.6186,1.6003,1.6558,1.6714,1.6346,1.5061,1.5456,1.4567,0.9502,0.8223,0.6673
0.380,0.2050,0.2154,0.2930,0.3445,0.5470,0.6057,0.6383,0.6543,0.6520,0.6256,0.6631,0.6761,0.6840,0.6939,0.7063,0.7145,0.6911,0.7428,0.7736,0.8000,0.8292,0.8609,0.8860,0.8663,0.9399,0.9881,1.0226,1.0296,1.0852,1.1330,1.1631,1.1347,1.2308,1.2896,1.3281,1.3303,1.3957,1.4459,1.4713,1.4229,1.5337,1.5898,1.6157,1.5973,1.6526,1.6679,1.6310,1.5028,1.5421,1.4533,0.9480,0.8204,0.6659
0.390,0.2060,0.2165,0.2945,0.3462,0.5497,0.6087,0.6413,0.6573,0.6549,0.6284,0.6659,0.6789,0.6866,0.6964,0.7087,0.7167,0.6931,0.7447,0.7754,0.8017,0.8307,0.8623,0.8871,0.8673,0.9408,0.9888,1.0231,1.0299,1.0854,1.1330,1.1628,1.1343,1.2302,1.2888,1.3270,1.3290,1.3941,1.4441,1.4691,1.4207,1.5312,1.5869,1.6126,1.5940,1.6490,1.6641,1.6272,1.4991,1.5382,1.4496,0.9455,0.8182,0.6642
0.400,0.2078,0.2183,0.2970,0.3491,0.5543,0.6137,0.6465,0.6625,0.6600,0.6331,0.6707,0.6835,0.6911,0.7007,0.7127,0.7204,0.6965,0.7481,0.7785,0.8045,0.8333,0.8645,0.8891,0.8689,0.9423,0.9900,1.0240,1.0305,1.0858,1.1330,1.1624,1.1337,1.2292,1.2873,1.3251,1.3268,1.3915,1.4410,1.4655,1.4170,1.5268,1.5819,1.6071,1.5884,1.6429,1.6576,1.6205,1.4929,1.5316,1.4432,0.9412,0.8146,0.6614
0.410,0.2096,0.2202,0.2995,0.3521,0.5590,0.6188,0.6517,0.6677,0.6650,0.6378,0.6756,0.6883,0.6956,0.7050,0.7167,0.7241,0.6998,0.7514,0.7817,0.8074,0.8358,0.8668,0.8910,0.8705,0.9438,0.9912,1.0248,1.0311,1.0861,1.1330,1.1620,1.1330,1.2281,1.2858,1.3231,1.3246,1.3888,1.4378,1.4619,1.4132,1.5224,1.5770,1.6017,1.5828,1.6368,1.6511,1.6139,1.4866,1.5250,1.4368,0.9370,0.8109,0.6586
0.420,0.2113,0.2220,0.3020,0.3550,0.5635,0.6237,0.6568,0.6728,0.6699,0.6425,0.6804,0.6929,0.7000,0.7091,0.7207,0.7278,0.7031,0.7547,0.7847,0.8101,0.8383,0.8690,0.8928,0.8721,0.9452,0.9923,1.0256,1.0316,1.0864,1.1329,1.1616,1.1323,1.2271,1.2843,1.3212,1.3224,1.3862,1.4347,1.4584,1.4096,1.5181,1.5722,1.5964,1.5773,1.6308,1.6448,1.6074,1.4806,1.5186,1.4307,0.9329,0.8074,0.6558
0.430,0.2130,0.2238,0.3044,0.3578,0.5679,0.6285,0.6618,0.6778,0.6747,0.6470,0.6850,0.6974,0.7043,0.7132,0.7245,0.7313,0.7063,0.7578,0.7876,0.8128,0.8406,0.8710,0.8946,0.8736,0.9465,0.9933,1.0263,1.0321,1.0866,1.1328,1.1611,1.1316,1.2260,1.2829,1.3194,1.3203,1.3837,1.4317,1.4550,1.4060,1.5140,1.5675,1.5914,1.5721,1.6251,1.6387,1.6012,1.4747,1.5125,1.4247,0.9289,0.8039,0.6532
0.440,0.2146,0.2255,0.3067,0.3605,0.5723,0.6332,0.6666,0.6826,0.6794,0.6514,0.6895,0.7018,0.7085,0.7172,0.7283,0.7348,0.7094,0.7609,0.7905,0.8154,0.8430,0.8731,0.8963,0.8750,0.9477,0.9943,1.0270,1.0325,1.0868,1.1326,1.1606,1.1309,1.2249,1.2814,1.3175,1.3182,1.3812,1.4288,1.4517,1.4026,1.5099,1.5630,1.5864,1.5670,1.6196,1.6328,1.5952,1.4691,1.5065,1.4189,0.9251,0.8006,0.6506
0.450,0.2163,0.2272,0.3090,0.3632,0.5765,0.6378,0.6714,0.6873,0.6840,0.6557,0.6939,0.7061,0.7126,0.7211,0.7319,0.7382,0.7125,0.7639,0.7933,0.8179,0.8452,0.8750,0.8979,0.8763,0.9489,0.9952,1.0276,1.0329,1.0869,1.1324,1.1601,1.1302,1.2239,1.2800,1.3157,1.3161,1.3788,1.4259,1.4484,1.3992,1.5060,1.5586,1.5816,1.5620,1.6142,1.6271,1.5894,1.4636,1.5007,1.4133,0.9213,0.7974,0.6482
0.460,0.2178,0.2288,0.3112,0.3658,0.5806,0.6423,0.6760,0.6919,0.6885,0.6599,0.6983,0.7103,0.7167,0.7249,0.7355,0.7415,0.7155,0.7669,0.7960,0.8204,0.8474,0.8769,0.8995,0.8776,0.9501,0.9961,1.0282,1.0333,1.0871,1.1322,1.1596,1.1295,1.2228,1.2786,1.3139,1.3141,1.3764,1.4231,1.4452,1.3959,1.5022,1.5543,1.5770,1.5572,1.6090,1.6216,1.5837,1.4583,1.4951,1.4079,0.9177,0.7942,0.6457
0.470,0.2193,0.2304,0.3134,0.3684,0.5846,0.6466,0.6805,0.6964,0.6928,0.6640,0.7025,0.7144,0.7206,0.7286,0.7390,0.7448,0.7184,0.7698,0.7986,0.8228,0.8495,0.8788,0.9011,0.8789,0.9512,0.9969,1.0287,1.0336,1.0871,1.1320,1.1590,1.1287,1.2218,1.2771,1.3121,1.3121,1.3740,1.4204,1.4421,1.3927,1.4985,1.5502,1.5725,1.5525,1.6039,1.6162,1.5782,1.4531,1.4896,1.4026,0.9142,0.7912,0.6434
0.480,0.2208,0.2320,0.3155,0.3708,0.5885,0.6509,0.6849,0.7008,0.6971,0.6680,0.7066,0.7184,0.7244,0.7323,0.7424,0.7479,0.7212,0.7726,0.8013,0.8251,0.8516,0.8806,0.9026,0.8801,0.9523,0.9977,1.0293,1.0339,1.0872,1.1318,1.1584,1.1280,1.2207,1.2757,1.3104,1.3101,1.3717,1.4177,1.4391,1.3896,1.4949,1.5461,1.5681,1.5480,1.5990,1.6110,1.5729,1.4481,1.4843,1.3975,0.9108,0.7882,0.6411
0.490,0.2223,0.2335,0.3176,0.3733,0.5923,0.6550,0.6892,0.7051,0.7013,0.6719,0.7107,0.7223,0.7282,0.7358,0.7458,0.7510,0.7240,0.7754,0.8038,0.8274,0.8536,0.8823,0.9040,0.8813,0.9533,0.9985,1.0297,1.0341,1.0872,1.1315,1.1579,1.1272,1.2196,1.2743,1.3086,1.3082,1.3695,1.4151,1.4361,1.3866,1.4914,1.5422,1.5638,1.5436,1.5942,1.6059,1.5677,1.4433,1.4792,1.3925,0.9075,0.7853,0.6389
0.500,0.2237,0.2350,0.3196,0.3756,0.5960,0.6591,0.6934,0.7093,0.7053,0.6758,0.7146,0.7262,0.7319,0.7393,0.7491,0.7541,0.7268,0.7781,0.8063,0.8297,0.8556,0.8840,0.9055,0.8825,0.9543,0.9992,1.0302,1.0344,1.0872,1.1312,1.1573,1.1264,1.2186,1.2729,1.3069,1.3063,1.3672,1.4125,1.4332,1.3836,1.4879,1.5383,1.5596,1.5393,1.5896,1.6010,1.5627,1.4385,1.4742,1.3877,0.9042,0.7825,0.6367
0.510,0.2251,0.2364,0.3216,0.3779,0.5996,0.6630,0.6974,0.7134,0.7093,0.6795,0.7184,0.7299,0.7355,0.7427,0.7523,0.7571,0.7295,0.7807,0.8088,0.8319,0.8576,0.8857,0.9069,0.8836,0.9553,1.0000,1.0306,1.0346,1.0872,1.1309,1.1567,1.1257,1.2175,1.2715,1.3052,1.3044,1.3650,1.4099,1.4304,1.3806,1.4845,1.5346,1.5555,1.5351,1.5850,1.5962,1.5578,1.4339,1.4694,1.3830,0.9011,0.7798,0.6346
0.520,0.2264,0.2379,0.3235,0.3802,0.6031,0.6669,0.7014,0.7173,0.7132,0.6832,0.7222,0.7336,0.7390,0.7461,0.7555,0.7600,0.7321,0.7834,0.8112,0.8341,0.8595,0.8874,0.9082,0.8847,0.9562,1.0007,1.0310,1.0348,1.0872,1.1306,1.1561,1.1249,1.2164,1.2701,1.3035,1.3025,1.3628,1.4074,1.4275,1.3778,1.4812,1.5309,1.5515,1.5310,1.5806,1.5915,1.5531,1.4295,1.4647,1.3785,0.8981,0.7772,0.6326
0.530,0.2278,0.2392,0.3254,0.3824,0.6066,0.6707,0.7053,0.7212,0.7170,0.6867,0.7259,0.7372,0.7424,0.7494,0.7586,0.7629,0.7347,0.7859,0.8136,0.8362,0.8614,0.8890,0.9096,0.8858,0.9572,1.0013,1.0314,1.0350,1.0872,1.1303,1.1555,1.1241,1.2154,1.2688,1.3019,1.3006,1.3607,1.4049,1.4248,1.3749,1.4779,1.5273,1.5477,1.5270,1.5763,1.5870,1.5484,1.4251,1.4601,1.3741,0.8951,0.7746,0.6306
0.540,0.2290,0.2406,0.3272,0.3845,0.6100,0.6743,0.7091,0.7250,0.7207,0.6902,0.7295,0.7407,0.7458,0.7526,0.7616,0.7657,0.7372,0.7885,0.8159,0.8383,0.8633,0.8907,0.9109,0.8869,0.9581,1.0020,1.0318,1.0352,1.0871,1.1299,1.1549,1.1233,1.2143,1.2674,1.3002,1.2988,1.3586,1.4025,1.4221,1.3722,1.4748,1.5237,1.5438,1.5231,1.5721,1.5825,1.5439,1.4209,1.4556,1.3697,0.8923,0.7721,0.6287
0.550,0.2303,0.2419,0.3290,0.3866,0.6132,0.6779,0.7128,0.7287,0.7243,0.6936,0.7330,0.7441,0.7491,0.7557,0.7646,0.7685,0.7397,0.7909,0.8182,0.8404,0.8651,0.8922,0.9122,0.8880,0.9590,1.0027,1.0322,1.0354,1.0871,1.1296,1.1543,1.1226,1.2133,1.2661,1.2986,1.2970,1.3565,1.4001,1.4194,1.3695,1.4716,1.5203,1.5401,1.5193,1.5680,1.5782,1.5395,1.4168,1.4513,1.3655,0.8894,0.7697,0.6268
0.560,0.2315,0.2432,0.3307,0.3886,0.6164,0.6814,0.7165,0.7324,0.7278,0.6969,0.7364,0.7475,0.7523,0.7588,0.7675,0.7712,0.7422,0.7934,0.8205,0.8424,0.8669,0.8938,0.9136,0.8890,0.9599,1.0034,1.0326,1.0355,1.0871,1.1293,1.1537,1.1218,1.2123,1.2647,1.2970,1.2952,1.3544,1.3977,1.4168,1.3668,1.4686,1.5169,1.5365,1.5155,1.5640,1.5740,1.5352,1.4127,1.4470,1.3615,0.8867,0.7673,0.6250
0.570,0.2327,0.2444,0.3324,0.3906,0.6196,0.6848,0.7200,0.7359,0.7312,0.7002,0.7397,0.7507,0.7554,0.7618,0.7703,0.7738,0.7446,0.7957,0.8227,0.8445,0.8687,0.8954,0.9149,0.8901,0.9609,1.0040,1.0331,1.0357,1.0871,1.1290,1.1531,1.1211,1.2113,1.2634,1.2954,1.2935,1.3524,1.3954,1.4142,1.3642,1.4656,1.5136,1.5329,1.5119,1.5600,1.5698,1.5310,1.4088,1.4429,1.3574,0.8841,0.7650,0.6231
0.580,0.2339,0.2456,0.3341,0.3925,0.6226,0.6881,0.7234,0.7393,0.7346,0.7033,0.7430,0.7539,0.7585,0.7647,0.7731,0.7764,0.7469,0.7981,0.8249,0.8464,0.8705,0.8969,0.9161,0.8911,0.9618,1.0047,1.0335,1.0360,1.0871,1.1288,1.1526,1.1204,1.2103,1.2621,1.2938,1.2917,1.3504,1.3931,1.4117,1.3616,1.4626,1.5103,1.5294,1.5083,1.5562,1.5658,1.5269,1.4049,1.4388,1.3536,0.8815,0.7628,0.6214
0.590,0.2350,0.2468,0.3357,0.3944,0.6256,0.6914,0.7268,0.7427,0.7378,0.7064,0.7462,0.7570,0.7615,0.7676,0.7758,0.7790,0.7492,0.8004,0.8270,0.8484,0.8722,0.8984,0.9174,0.8922,0.9627,1.0054,1.0339,1.0362,1.0871,1.1285,1.1521,1.1197,1.2093,1.2609,1.2923,1.2901,1.3485,1.3909,1.4092,1.3590,1.4597,1.5071,1.5260,1.5048,1.5524,1.5618,1.5229,1.4012,1.4349,1.3497,0.8789,0.7606,0.6197
0.620,0.2383,0.2503,0.3403,0.3999,0.6341,0.7006,0.7362,0.7521,0.7469,0.7149,0.7548,0.7654,0.7696,0.7754,0.7834,0.7862,0.7560,0.8074,0.8341,0.8554,0.8791,0.9051,0.9238,0.8980,0.9685,1.0108,1.0387,1.0404,1.0908,1.1313,1.1537,1.1204,1.2091,1.2592,1.2890,1.2857,1.3427,1.3833,1.4000,1.3492,1.4482,1.4942,1.5122,1.4908,1.5378,1.5469,1.5083,1.3877,1.4211,1.3366,0.8701,0.7528,0.6130
