0.000000000000000000e+00,7.469387755101999926e-02,1.493877551020399985e-01,2.240816326530599978e-01,2.987755102040799970e-01,3.734693877551000241e-01,4.481632653061199956e-01,5.228571428571400226e-01,5.975510204081599941e-01,6.722448979591799656e-01,7.469387755102000481e-01,8.216326530612200196e-01,8.963265306122399911e-01,9.710204081632699546e-01,1.045714285714300029e+00,1.120408163265300017e+00,1.195102040816300004e+00,1.269795918367299992e+00,1.344489795918399899e+00,1.419183673469400109e+00,1.493877551020400096e+00,1.568571428571400084e+00,1.643265306122400071e+00,1.717959183673499979e+00,1.792653061224499966e+00,1.867346938775499954e+00,1.942040816326499941e+00,2.016734693877599849e+00,2.091428571428600058e+00,2.166122448979599824e+00,2.240816326530600033e+00,2.315510204081599799e+00,2.390204081632699928e+00,2.464897959183700138e+00,2.539591836734699903e+00,2.614285714285700113e+00,2.688979591836699878e+00,2.763673469387800008e+00,2.838367346938800218e+00,2.913061224489799983e+00,2.987755102040800192e+00,3.062448979591799958e+00,3.137142857142900088e+00,3.211836734693899853e+00,3.286530612244900063e+00,3.361224489795899828e+00,3.435918367346900038e+00,3.510612244898000167e+00,3.585306122448999933e+00,3.660000000000000142e+00
-1.998999999999999844e+01,5.530072993963300405e+02,5.530656892009700414e+02,5.531284948227299765e+02,5.532634140848200559e+02,5.534003165151200392e+02,5.535889707113899476e+02,5.537806948703999979e+02,5.540456439276799756e+02,5.543208488470700104e+02,5.547163463312300564e+02,5.551430369802000087e+02,5.556186388243700094e+02,5.561138826502000256e+02,5.568364652394900531e+02,5.574491260245299600e+02,5.582459066821500073e+02,5.590892405719099543e+02,5.599766800741200541e+02,5.608805437686099822e+02,5.618687779567500229e+02,5.629057207133799920e+02,5.640861653019800315e+02,5.653856104709800547e+02,5.666608440220800276e+02,5.679087738213099783e+02,5.695108513854399916e+02,5.708254083558399543e+02,5.722628852456699633e+02,5.738008200234299920e+02,5.752697737521899626e+02,5.766601598600200305e+02,5.780436683138899525e+02,5.794216867989699722e+02,5.808307329341199647e+02,5.823275127594199603e+02,5.837663341953500549e+02,5.850217492346899917e+02,5.865453916467499766e+02,5.876940173566799785e+02,5.888349848013400560e+02,5.899694744565100564e+02,5.910375103142899889e+02,5.918804624067799978e+02,5.926975160136900058e+02,5.933659735036200118e+02,5.940237999071000559e+02,5.945627204329000506e+02,5.950937010685299811e+02,5.954002426281799671e+02,5.956923841780300108e+02
-1.996999999999999886e+01,5.530072993963300405e+02,5.530656892009700414e+02,5.531284948227299765e+02,5.532634140848200559e+02,5.534003165151200392e+02,5.535889707113899476e+02,5.537806948703999979e+02,5.540456439276799756e+02,5.543208488470700104e+02,5.547163463312300564e+02,5.551430369802000087e+02,5.556186388243700094e+02,5.561138826502000256e+02,5.568364652394900531e+02,5.574491260245299600e+02,5.582459066821500073e+02,5.590892405719099543e+02,5.599766800741200541e+02,5.608805437686099822e+02,5.618687779567500229e+02,5.629057207133799920e+02,5.640861653019800315e+02,5.653856104709800547e+02,5.666608440220800276e+02,5.679087738213099783e+02,5.695108513854399916e+02,5.708254083558399543e+02,5.722628852456699633e+02,5.738008200234299920e+02,5.752697737521899626e+02,5.766601598600200305e+02,5.780436683138899525e+02,5.794216867989699722e+02,5.808307329341199647e+02,5.823275127594199603e+02,5.837663341953500549e+02,5.850217492346899917e+02,5.865453916467499766e+02,5.876940173566799785e+02,5.888349848013400560e+02,5.899694744565100564e+02,5.910375103142899889e+02,5.918804624067799978e+02,5.926975160136900058e+02,5.933659735036200118e+02,5.940237999071000559e+02,5.945627204329000506e+02,5.950937010685299811e+02,5.954002426281799671e+02,5.956923841780300108e+02
-1.992999999999999972e+01,5.530072993963300405e+02,5.530656892009700414e+02,5.531284948227299765e+02,5.532634140848200559e+02,5.534003165151200392e+02,5.535889707113899476e+02,5.537806948703999979e+02,5.540456439276799756e+02,5.543208488470700104e+02,5.547163463312300564e+02,5.551430369802000087e+02,5.556186388243700094e+02,5.561138826502000256e+02,5.568364652394900531e+02,5.574491260245299600e+02,5.582459066821500073e+02,5.590892405719099543e+02,5.599766800741200541e+02,5.608805437686099822e+02,5.618687779567500229e+02,5.629057207133799920e+02,5.640861653019800315e+02,5.653856104709800547e+02,5.666608440220800276e+02,5.679087738213099783e+02,5.695108513854399916e+02,5.708254083558399543e+02,5.722628852456699633e+02,5.738008200234299920e+02,5.752697737521899626e+02,5.766601598600200305e+02,5.780436683138899525e+02,5.794216867989699722e+02,5.808307329341199647e+02,5.823275127594199603e+02,5.837663341953500549e+02,5.850217492346899917e+02,5.865453916467499766e+02,5.876940173566799785e+02,5.888349848013400560e+02,5.899694744565100564e+02,5.910375103142899889e+02,5.918804624067799978e+02,5.926975160136900058e+02,5.933659735036200118e+02,5.940237999071000559e+02,5.945627204329000506e+02,5.950937010685299811e+02,5.954002426281799671e+02,5.956923841780300108e+02
-1.985000000000000142e+01,5.530072993963300405e+02,5.530656892009700414e+02,5.531284948227299765e+02,5.532634140848200559e+02,5.534003165151200392e+02,5.535889707113899476e+02,5.537806948703999979e+02,5.540456439276799756e+02,5.543208488470700104e+02,5.547163463312300564e+02,5.551430369802000087e+02,5.556186388243700094e+02,5.561138826502000256e+02,5.568364652394900531e+02,5.574491260245299600e+02,5.582459066821500073e+02,5.590892405719099543e+02,5.599766800741200541e+02,5.608805437686099822e+02,5.618687779567500229e+02,5.629057207133799920e+02,5.640861653019800315e+02,5.653856104709800547e+02,5.666608440220800276e+02,5.679087738213099783e+02,5.695108513854399916e+02,5.708254083558399543e+02,5.722628852456699633e+02,5.738008200234299920e+02,5.752697737521899626e+02,5.766601598600200305e+02,5.780436683138899525e+02,5.794216867989699722e+02,5.808307329341199647e+02,5.823275127594199603e+02,5.837663341953500549e+02,5.850217492346899917e+02,5.865453916467499766e+02,5.876940173566799785e+02,5.888349848013400560e+02,5.899694744565100564e+02,5.910375103142899889e+02,5.918804624067799978e+02,5.926975160136900058e+02,5.933659735036200118e+02,5.940237999071000559e+02,5.945627204329000506e+02,5.950937010685299811e+02,5.954002426281799671e+02,5.956923841780300108e+02
-1.969000000000000128e+01,5.530072993963300405e+02,5.530656892009700414e+02,5.531284948227299765e+02,5.532634140848200559e+02,5.534003165151200392e+02,5.535889707113899476e+02,5.537806948703999979e+02,5.540456439276799756e+02,5.543208488470700104e+02,5.547163463312300564e+02,5.551430369802000087e+02,5.556186388243700094e+02,5.561138826502000256e+02,5.568364652394900531e+02,5.574491260245299600e+02,5.582459066821500073e+02,5.590892405719099543e+02,5.599766800741200541e+02,5.608805437686099822e+02,5.618687779567500229e+02,5.629057207133799920e+02,5.640861653019800315e+02,5.653856104709800547e+02,5.666608440220800276e+02,5.679087738213099783e+02,5.695108513854399916e+02,5.708254083558399543e+02,5.722628852456699633e+02,5.738008200234299920e+02,5.752697737521899626e+02,5.766601598600200305e+02,5.780436683138899525e+02,5.794216867989699722e+02,5.808307329341199647e+02,5.823275127594199603e+02,5.837663341953500549e+02,5.850217492346899917e+02,5.865453916467499766e+02,5.876940173566799785e+02,5.888349848013400560e+02,5.899694744565100564e+02,5.910375103142899889e+02,5.918804624067799978e+02,5.926975160136900058e+02,5.933659735036200118e+02,5.940237999071000559e+02,5.945627204329000506e+02,5.950937010685299811e+02,5.954002426281799671e+02,5.956923841780300108e+02
-1.937000000000000099e+01,5.530072993963300405e+02,5.530656892009700414e+02,5.531284948227299765e+02,5.532634140848200559e+02,5.534003165151200392e+02,5.535889707113899476e+02,5.537806948703999979e+02,5.540456439276799756e+02,5.543208488470700104e+02,5.547163463312300564e+02,5.551430369802000087e+02,5.556186388243700094e+02,5.561138826502000256e+02,5.568364652394900531e+02,5.574491260245299600e+02,5.582459066821500073e+02,5.590892405719099543e+02,5.599766800741200541e+02,5.608805437686099822e+02,5.618687779567500229e+02,5.629057207133799920e+02,5.640861653019800315e+02,5.653856104709800547e+02,5.666608440220800276e+02,5.679087738213099783e+02,5.695108513854399916e+02,5.708254083558399543e+02,5.722628852456699633e+02,5.738008200234299920e+02,5.752697737521899626e+02,5.766601598600200305e+02,5.780436683138899525e+02,5.794216867989699722e+02,5.808307329341199647e+02,5.823275127594199603e+02,5.837663341953500549e+02,5.850217492346899917e+02,5.865453916467499766e+02,5.876940173566799785e+02,5.888349848013400560e+02,5.899694744565100564e+02,5.910375103142899889e+02,5.918804624067799978e+02,5.926975160136900058e+02,5.933659735036200118e+02,5.940237999071000559e+02,5.945627204329000506e+02,5.950937010685299811e+02,5.954002426281799671e+02,5.956923841780300108e+02
-1.873000000000000043e+01,5.530072993963300405e+02,5.530656892009700414e+02,5.531284948227299765e+02,5.532634140848200559e+02,5.534003165151200392e+02,5.535889707113899476e+02,5.537806948703999979e+02,5.540456439276799756e+02,5.543208488470700104e+02,5.547163463312300564e+02,5.551430369802000087e+02,5.556186388243700094e+02,5.561138826502000256e+02,5.568364652394900531e+02,5.574491260245299600e+02,5.582459066821500073e+02,5.590892405719099543e+02,5.599766800741200541e+02,5.608805437686099822e+02,5.618687779567500229e+02,5.629057207133799920e+02,5.640861653019800315e+02,5.653856104709800547e+02,5.666608440220800276e+02,5.679087738213099783e+02,5.695108513854399916e+02,5.708254083558399543e+02,5.722628852456699633e+02,5.738008200234299920e+02,5.752697737521899626e+02,5.766601598600200305e+02,5.780436683138899525e+02,5.794216867989699722e+02,5.808307329341199647e+02,5.823275127594199603e+02,5.837663341953500549e+02,5.850217492346899917e+02,5.865453916467499766e+02,5.876940173566799785e+02,5.888349848013400560e+02,5.899694744565100564e+02,5.910375103142899889e+02,5.918804624067799978e+02,5.926975160136900058e+02,5.933659735036200118e+02,5.940237999071000559e+02,5.945627204329000506e+02,5.950937010685299811e+02,5.954002426281799671e+02,5.956923841780300108e+02
-1.773000000000000043e+01,5.530072993963300405e+02,5.530656892009700414e+02,5.531284948227299765e+02,5.532634140848200559e+02,5.534003165151200392e+02,5.535889707113899476e+02,5.537806948703999979e+02,5.540456439276799756e+02,5.543208488470700104e+02,5.547163463312300564e+02,5.551430369802000087e+02,5.556186388243700094e+02,5.561138826502000256e+02,5.568364652394900531e+02,5.574491260245299600e+02,5.582459066821500073e+02,5.590892405719099543e+02,5.599766800741200541e+02,5.608805437686099822e+02,5.618687779567500229e+02,5.629057207133799920e+02,5.640861653019800315e+02,5.653856104709800547e+02,5.666608440220800276e+02,5.679087738213099783e+02,5.695108513854399916e+02,5.708254083558399543e+02,5.722628852456699633e+02,5.738008200234299920e+02,5.752697737521899626e+02,5.766601598600200305e+02,5.780436683138899525e+02,5.794216867989699722e+02,5.808307329341199647e+02,5.823275127594199603e+02,5.837663341953500549e+02,5.850217492346899917e+02,5.865453916467499766e+02,5.876940173566799785e+02,5.888349848013400560e+02,5.899694744565100564e+02,5.910375103142899889e+02,5.918804624067799978e+02,5.926975160136900058e+02,5.933659735036200118e+02,5.940237999071000559e+02,5.945627204329000506e+02,5.950937010685299811e+02,5.954002426281799671e+02,5.956923841780300108e+02
-1.673000000000000043e+01,5.530072993963300405e+02,5.530656892009700414e+02,5.531284948227299765e+02,5.532634140848200559e+02,5.534003165151200392e+02,5.535889707113899476e+02,5.537806948703999979e+02,5.540456439276799756e+02,5.543208488470700104e+02,5.547163463312300564e+02,5.551430369802000087e+02,5.556186388243700094e+02,5.561138826502000256e+02,5.568364652394900531e+02,5.574491260245299600e+02,5.582459066821500073e+02,5.590892405719099543e+02,5.599766800741200541e+02,5.608805437686099822e+02,5.618687779567500229e+02,5.629057207133799920e+02,5.640861653019800315e+02,5.653856104709800547e+02,5.666608440220800276e+02,5.679087738213099783e+02,5.695108513854399916e+02,5.708254083558399543e+02,5.722628852456699633e+02,5.738008200234299920e+02,5.752697737521899626e+02,5.766601598600200305e+02,5.780436683138899525e+02,5.794216867989699722e+02,5.808307329341199647e+02,5.823275127594199603e+02,5.837663341953500549e+02,5.850217492346899917e+02,5.865453916467499766e+02,5.876940173566799785e+02,5.888349848013400560e+02,5.899694744565100564e+02,5.910375103142899889e+02,5.918804624067799978e+02,5.926975160136900058e+02,5.933659735036200118e+02,5.940237999071000559e+02,5.945627204329000506e+02,5.950937010685299811e+02,5.954002426281799671e+02,5.956923841780300108e+02
