33604741,0.5684,0.5684,0.7786,0.94,1.0335,1.0896,1.1097,1.0975,1.0796,1.0658,1.053,1.0424,1.0363,1.0333,1.0321,1.0341,1.0388,1.045,1.052,1.0471,1.0076,0.9375,0.836,0.6743,0.4706,0.4706
36566112,0.5684,0.5684,0.7786,0.94,1.0335,1.0896,1.1097,1.0975,1.0796,1.0658,1.053,1.0424,1.0363,1.0333,1.0321,1.0341,1.0388,1.045,1.052,1.0471,1.0076,0.9375,0.836,0.6743,0.4706,0.4706
36566472,0.3751,0.3751,0.5412,0.6809,0.7837,0.8782,0.9742,1.0492,1.0947,1.124,1.1508,1.1736,1.1869,1.1935,1.1952,1.1887,1.1743,1.1534,1.1141,1.0388,0.9335,0.8268,0.711,0.556,0.3733,0.3733
36566832,0.3844,0.3844,0.553,0.6942,0.7968,0.8899,0.982,1.0513,1.0921,1.1179,1.1413,1.1614,1.1736,1.18,1.1828,1.1789,1.1678,1.1505,1.116,1.0464,0.9449,0.8395,0.7235,0.567,0.3816,0.3816
37217269,0.3844,0.3844,0.553,0.6942,0.7968,0.8899,0.982,1.0513,1.0921,1.1179,1.1413,1.1614,1.1736,1.18,1.1828,1.1789,1.1678,1.1505,1.116,1.0464,0.9449,0.8395,0.7235,0.567,0.3816,0.3816
37217629,0.3937,0.3937,0.5653,0.7081,0.8109,0.9027,0.9917,1.0567,1.0936,1.1163,1.1368,1.154,1.1645,1.17,1.1725,1.1691,1.1594,1.1439,1.1122,1.0463,0.9481,0.8445,0.7292,0.5725,0.3859,0.3859
37874142,0.3937,0.3937,0.5653,0.7081,0.8109,0.9027,0.9917,1.0567,1.0936,1.1163,1.1368,1.154,1.1645,1.17,1.1725,1.1691,1.1594,1.1439,1.1122,1.0463,0.9481,0.8445,0.7292,0.5725,0.3859,0.3859
37874502,0.4058,0.4058,0.5808,0.7255,0.8283,0.9186,1.0037,1.0634,1.0957,1.115,1.1318,1.1459,1.1542,1.1585,1.1604,1.1574,1.1489,1.1353,1.1065,1.0449,0.9506,0.8491,0.7349,0.5783,0.3908,0.3908
39196531,0.4058,0.4058,0.5808,0.7255,0.8283,0.9186,1.0037,1.0634,1.0957,1.115,1.1318,1.1459,1.1542,1.1585,1.1604,1.1574,1.1489,1.1353,1.1065,1.0449,0.9506,0.8491,0.7349,0.5783,0.3908,0.3908
39196891,0.4326,0.4326,0.6154,0.7643,0.8672,0.954,1.0301,1.0773,1.099,1.1102,1.119,1.1258,1.1296,1.1317,1.1327,1.1311,1.1261,1.1172,1.0959,1.0445,0.9589,0.8621,0.75,0.5928,0.4025,0.4025
41861346,0.4326,0.4326,0.6154,0.7643,0.8672,0.954,1.0301,1.0773,1.099,1.1102,1.119,1.1258,1.1296,1.1317,1.1327,1.1311,1.1261,1.1172,1.0959,1.0445,0.9589,0.8621,0.75,0.5928,0.4025,0.4025
41861706,0.4613,0.4613,0.652,0.8044,0.9064,0.9881,1.0534,1.087,1.0985,1.1024,1.1043,1.1051,1.1054,1.1057,1.106,1.1059,1.1042,1.0997,1.0859,1.0456,0.9698,0.8784,0.7685,0.6107,0.4169,0.4169
44551637,0.4613,0.4613,0.652,0.8044,0.9064,0.9881,1.0534,1.087,1.0985,1.1024,1.1043,1.1051,1.1054,1.1057,1.106,1.1059,1.1042,1.0997,1.0859,1.0456,0.9698,0.8784,0.7685,0.6107,0.4169,0.4169
44551997,0.4887,0.4887,0.6859,0.8404,0.9405,1.0163,1.0705,1.092,1.0949,1.0931,1.0899,1.0864,1.0844,1.0836,1.0837,1.0848,1.0858,1.0851,1.0779,1.0477,0.9816,0.8957,0.7882,0.63,0.4325,0.4325
47270521,0.4887,0.4887,0.6859,0.8404,0.9405,1.0163,1.0705,1.092,1.0949,1.0931,1.0899,1.0864,1.0844,1.0836,1.0837,1.0848,1.0858,1.0851,1.0779,1.0477,0.9816,0.8957,0.7882,0.63,0.4325,0.4325
47270881,0.5138,0.5138,0.7159,0.8712,0.9684,1.0378,1.0816,1.0929,1.0891,1.0832,1.0764,1.0704,1.067,1.0656,1.0658,1.0681,1.0713,1.0737,1.0719,1.0504,0.9934,0.913,0.8081,0.6496,0.4486,0.4486
50018611,0.5138,0.5138,0.7159,0.8712,0.9684,1.0378,1.0816,1.0929,1.0891,1.0832,1.0764,1.0704,1.067,1.0656,1.0658,1.0681,1.0713,1.0737,1.0719,1.0504,0.9934,0.913,0.8081,0.6496,0.4486,0.4486
50018971,0.5359,0.5359,0.7413,0.8962,0.99,1.0531,1.0881,1.0916,1.0834,1.0749,1.0663,1.0588,1.0545,1.0527,1.0526,1.0552,1.0595,1.0638,1.0659,1.0516,1.0026,0.9276,0.8255,0.6674,0.4636,0.4636
52796543,0.5359,0.5359,0.7413,0.8962,0.99,1.0531,1.0881,1.0916,1.0834,1.0749,1.0663,1.0588,1.0545,1.0527,1.0526,1.0552,1.0595,1.0638,1.0659,1.0516,1.0026,0.9276,0.8255,0.6674,0.4636,0.4636
52796903,0.557,0.557,0.7649,0.9187,1.0088,1.0658,1.0927,1.0895,1.0777,1.0675,1.0575,1.049,1.0441,1.042,1.0417,1.0444,1.0494,1.0549,1.06,1.0517,1.01,0.9404,0.8413,0.684,0.478,0.478
55599376,0.557,0.557,0.7649,0.9187,1.0088,1.0658,1.0927,1.0895,1.0777,1.0675,1.0575,1.049,1.0441,1.042,1.0417,1.0444,1.0494,1.0549,1.06,1.0517,1.01,0.9404,0.8413,0.684,0.478,0.478
55599736,0.5761,0.5761,0.7852,0.9372,1.0232,1.0745,1.0948,1.0866,1.0725,1.0613,1.0507,1.0418,1.0367,1.0342,1.0336,1.0361,1.0412,1.0475,1.0545,1.0508,1.0153,0.9508,0.855,0.6989,0.4914,0.4914
58427562,0.5761,0.5761,0.7852,0.9372,1.0232,1.0745,1.0948,1.0866,1.0725,1.0613,1.0507,1.0418,1.0367,1.0342,1.0336,1.0361,1.0412,1.0475,1.0545,1.0508,1.0153,0.9508,0.855,0.6989,0.4914,0.4914
58427922,0.5933,0.5933,0.8028,0.9522,1.0342,1.0802,1.0946,1.0827,1.0672,1.0556,1.0449,1.0361,1.031,1.0285,1.0277,1.0298,1.0349,1.0415,1.05,1.05,1.02,0.9602,0.8677,0.7131,0.5045,0.5045
61278671,0.5933,0.5933,0.8028,0.9522,1.0342,1.0802,1.0946,1.0827,1.0672,1.0556,1.0449,1.0361,1.031,1.0285,1.0277,1.0298,1.0349,1.0415,1.05,1.05,1.02,0.9602,0.8677,0.7131,0.5045,0.5045
61279031,0.6095,0.6095,0.8184,0.965,1.0428,1.0839,1.0932,1.0782,1.0618,1.0501,1.0397,1.0312,1.0264,1.0239,1.023,1.0249,1.0298,1.0367,1.0462,1.0495,1.0244,0.9688,0.8795,0.7267,0.5172,0.5172
64150145,0.6095,0.6095,0.8184,0.965,1.0428,1.0839,1.0932,1.0782,1.0618,1.0501,1.0397,1.0312,1.0264,1.0239,1.023,1.0249,1.0298,1.0367,1.0462,1.0495,1.0244,0.9688,0.8795,0.7267,0.5172,0.5172
64150505,0.6251,0.6251,0.8331,0.9764,1.0501,1.0866,1.0913,1.0738,1.0568,1.0452,1.0351,1.0271,1.0225,1.02,1.0189,1.0205,1.0252,1.0322,1.0427,1.0487,1.0281,0.9766,0.8905,0.7396,0.5298,0.5298
67039308,0.6251,0.6251,0.8331,0.9764,1.0501,1.0866,1.0913,1.0738,1.0568,1.0452,1.0351,1.0271,1.0225,1.02,1.0189,1.0205,1.0252,1.0322,1.0427,1.0487,1.0281,0.9766,0.8905,0.7396,0.5298,0.5298
67039668,0.6407,0.6407,0.8472,0.9872,1.0568,1.0889,1.0892,1.0694,1.0518,1.0404,1.0307,1.0231,1.0187,1.0163,1.0151,1.0164,1.021,1.028,1.0394,1.048,1.0315,0.9841,0.9012,0.7523,0.5424,0.5424
69940385,0.6407,0.6407,0.8472,0.9872,1.0568,1.0889,1.0892,1.0694,1.0518,1.0404,1.0307,1.0231,1.0187,1.0163,1.0151,1.0164,1.021,1.028,1.0394,1.048,1.0315,0.9841,0.9012,0.7523,0.5424,0.5424
69940745,0.6564,0.6564,0.8611,0.9974,1.063,1.0907,1.0868,1.0647,1.0466,1.0353,1.0261,1.019,1.0149,1.0126,1.0114,1.0126,1.0171,1.0242,1.0364,1.0476,1.0353,0.9917,0.912,0.7653,0.5554,0.5554
72847456,0.6564,0.6564,0.8611,0.9974,1.063,1.0907,1.0868,1.0647,1.0466,1.0353,1.0261,1.019,1.0149,1.0126,1.0114,1.0126,1.0171,1.0242,1.0364,1.0476,1.0353,0.9917,0.912,0.7653,0.5554,0.5554
72847816,0.6604,0.6604,0.8646,0.9999,1.0643,1.0908,1.0858,1.063,1.0448,1.0337,1.0246,1.0177,1.0138,1.0116,1.0105,1.0118,1.0163,1.0236,1.036,1.048,1.0369,0.9942,0.9154,0.7691,0.5592,0.5592
73815510,0.6604,0.6604,0.8646,0.9999,1.0643,1.0908,1.0858,1.063,1.0448,1.0337,1.0246,1.0177,1.0138,1.0116,1.0105,1.0118,1.0163,1.0236,1.036,1.048,1.0369,0.9942,0.9154,0.7691,0.5592,0.5592
73815870,0.3984,0.3984,0.5573,0.679,0.764,0.8412,0.9229,0.9945,1.0444,1.0802,1.1159,1.1492,1.1713,1.1849,1.194,1.1952,1.1873,1.1726,1.1429,1.0846,0.9998,0.9083,0.8018,0.6477,0.4463,0.4463
73816230,0.4088,0.4088,0.5705,0.6936,0.7786,0.8544,0.9323,0.9983,1.0433,1.0754,1.1073,1.1373,1.1577,1.1707,1.1805,1.1838,1.179,1.1678,1.1429,1.0904,1.01,0.9203,0.8141,0.659,0.4551,0.4551
74512357,0.4088,0.4088,0.5705,0.6936,0.7786,0.8544,0.9323,0.9983,1.0433,1.0754,1.1073,1.1373,1.1577,1.1707,1.1805,1.1838,1.179,1.1678,1.1429,1.0904,1.01,0.9203,0.8141,0.659,0.4551,0.4551
74512717,0.4202,0.4202,0.5852,0.7101,0.7953,0.8698,0.9444,1.0057,1.0464,1.075,1.1033,1.1298,1.1478,1.1594,1.1684,1.172,1.1684,1.1589,1.1369,1.0885,1.0119,0.9244,0.8193,0.6642,0.4596,0.4596
75208844,0.4202,0.4202,0.5852,0.7101,0.7953,0.8698,0.9444,1.0057,1.0464,1.075,1.1033,1.1298,1.1478,1.1594,1.1684,1.172,1.1684,1.1589,1.1369,1.0885,1.0119,0.9244,0.8193,0.6642,0.4596,0.4596
75209204,0.4363,0.4363,0.6056,0.7326,0.8179,0.8907,0.961,1.0161,1.0514,1.0757,1.0994,1.1212,1.1362,1.1459,1.1534,1.1566,1.1538,1.146,1.127,1.0833,1.0112,0.9269,0.8236,0.6693,0.4644,0.4644
76601818,0.4363,0.4363,0.6056,0.7326,0.8179,0.8907,0.961,1.0161,1.0514,1.0757,1.0994,1.1212,1.1362,1.1459,1.1534,1.1566,1.1538,1.146,1.127,1.0833,1.0112,0.9269,0.8236,0.6693,0.4644,0.4644
76602178,0.4725,0.4725,0.6514,0.7831,0.8684,0.9372,0.9978,1.0395,1.063,1.0776,1.0911,1.103,1.1111,1.1164,1.1207,1.1229,1.1217,1.1172,1.1044,1.0706,1.0084,0.9304,0.8311,0.679,0.4741,0.4741
79387767,0.4725,0.4725,0.6514,0.7831,0.8684,0.9372,0.9978,1.0395,1.063,1.0776,1.0911,1.103,1.1111,1.1164,1.1207,1.1229,1.1217,1.1172,1.1044,1.0706,1.0084,0.9304,0.8311,0.679,0.4741,0.4741
79388127,0.5065,0.5065,0.6933,0.8278,0.9115,0.9748,1.0245,1.0528,1.0655,1.0723,1.0779,1.0828,1.0864,1.0892,1.0923,1.0952,1.0966,1.096,1.09,1.0664,1.0141,0.9428,0.847,0.6959,0.4889,0.4889
82176746,0.5065,0.5065,0.6933,0.8278,0.9115,0.9748,1.0245,1.0528,1.0655,1.0723,1.0779,1.0828,1.0864,1.0892,1.0923,1.0952,1.0966,1.096,1.09,1.0664,1.0141,0.9428,0.847,0.6959,0.4889,0.4889
82177106,0.5381,0.5381,0.7311,0.867,0.9481,1.0051,1.044,1.0604,1.0643,1.0651,1.065,1.0648,1.0655,1.0668,1.0691,1.0726,1.0762,1.0789,1.0785,1.0639,1.0211,0.9561,0.864,0.7141,0.505,0.505
84968764,0.5381,0.5381,0.7311,0.867,0.9481,1.0051,1.044,1.0604,1.0643,1.0651,1.065,1.0648,1.0655,1.0668,1.0691,1.0726,1.0762,1.0789,1.0785,1.0639,1.0211,0.9561,0.864,0.7141,0.505,0.505
84969124,0.5661,0.5661,0.7633,0.8991,0.9767,1.0272,1.0562,1.0625,1.0598,1.0562,1.0524,1.0494,1.0484,1.0489,1.051,1.0554,1.0608,1.0661,1.0706,1.064,1.0298,0.9706,0.8822,0.7333,0.5219,0.5219
87763826,0.5661,0.5661,0.7633,0.8991,0.9767,1.0272,1.0562,1.0625,1.0598,1.0562,1.0524,1.0494,1.0484,1.0489,1.051,1.0554,1.0608,1.0661,1.0706,1.064,1.0298,0.9706,0.8822,0.7333,0.5219,0.5219
87764186,0.5915,0.5915,0.7914,0.9262,0.9999,1.0442,1.0646,1.0629,1.0553,1.0489,1.0427,1.0379,1.0358,1.0356,1.0374,1.0419,1.0481,1.055,1.0628,1.0624,1.0354,0.9818,0.8971,0.7498,0.5373,0.5373
90555844,0.5915,0.5915,0.7914,0.9262,0.9999,1.0442,1.0646,1.0629,1.0553,1.0489,1.0427,1.0379,1.0358,1.0356,1.0374,1.0419,1.0481,1.055,1.0628,1.0624,1.0354,0.9818,0.8971,0.7498,0.5373,0.5373
90556204,0.6144,0.6144,0.8159,0.9487,1.0184,1.0569,1.0696,1.0615,1.0503,1.042,1.0345,1.0288,1.0261,1.0256,1.0269,1.0314,1.038,1.0459,1.0561,1.0608,1.0403,0.9918,0.9107,0.7654,0.552,0.552
